prefecture,city,yomigana,population,search_volume
鹿児島県,（旧：大浦町）,,1674,0
鹿児島県,（旧：坊津町）,,2621,0
鹿児島県,（旧：金峰町）,,5992,0
鹿児島県,志布志市,しぶしし,29329,0
鹿児島県,（旧：松山町）,,3607,0
鹿児島県,（旧：志布志町）,,15713,0
鹿児島県,（旧：有明町）,,10009,0
鹿児島県,奄美市,あまみし,41390,0
鹿児島県,（旧：名瀬市）,,34838,0
鹿児島県,（旧：住用村）,,1188,0
鹿児島県,（旧：笠利町）,,5364,0
鹿児島県,南九州市,みなみきゅうしゅうし,33080,0
鹿児島県,（旧：頴娃町）,,10561,0
鹿児島県,（旧：知覧町）,,10522,0
鹿児島県,（旧：川辺町）,,11997,0
鹿児島県,伊佐市,いさし,24453,0
鹿児島県,（旧：大口市）,,17473,0
鹿児島県,（旧：菱刈町）,,6980,0
鹿児島県,姶良市,あいらし,76348,0
鹿児島県,（旧：加治木町）,,20739,0
鹿児島県,（旧：姶良町）,,49740,0
鹿児島県,（旧：蒲生町）,,5869,0
鹿児島県,三島村,,405,0
鹿児島県,十島村,,740,0
鹿児島県,さつま町,,20243,0
鹿児島県,（旧：宮之城町）,,13691,0
鹿児島県,（旧：鶴田町）,,3640,0
鹿児島県,（旧：薩摩町）,,2912,0
鹿児島県,長島町,,9705,0
鹿児島県,（旧：東町）,,5843,0
鹿児島県,（旧：長島町）,,3862,0
鹿児島県,湧水町,,9119,0
鹿児島県,（旧：栗野町）,,5887,0
鹿児島県,（旧：吉松町）,,3232,0
鹿児島県,大崎町,,12385,0
鹿児島県,東串良町,,6237,0
鹿児島県,錦江町,,6944,0
鹿児島県,（旧：大根占町）,,4918,0
鹿児島県,（旧：田代町）,,2026,0
鹿児島県,南大隅町,,6481,0
鹿児島県,（旧：根占町）,,4769,0
鹿児島県,（旧：佐多町）,,1712,0
鹿児島県,肝付町,,14227,0
鹿児島県,（旧：内之浦町）,,2677,0
鹿児島県,（旧：高山町）,,11550,0
鹿児島県,中種子町,,7539,0
鹿児島県,南種子町,,5445,0
鹿児島県,屋久島町,,11858,0
鹿児島県,（旧：上屋久町）,,5616,0
鹿児島県,（旧：屋久町）,,6242,0
鹿児島県,大和村,,1364,0
鹿児島県,宇検村,,1621,0
鹿児島県,瀬戸内町,,8546,0
鹿児島県,龍郷町,,5817,0
鹿児島県,喜界町,,6629,0
鹿児島県,徳之島町,,10147,0
鹿児島県,天城町,,5517,0
鹿児島県,伊仙町,,6139,0
鹿児島県,和泊町,,6246,0
鹿児島県,知名町,,5750,0
鹿児島県,与論町,,5115,0
沖縄県,那覇市,なはし,317625,0
沖縄県,宜野湾市,ぎのわんし,100125,0
沖縄県,石垣市,いしがきし,47637,0
沖縄県,浦添市,うらそえし,115690,0
沖縄県,名護市,なごし,63554,0
沖縄県,糸満市,いとまんし,61007,0
沖縄県,沖縄市,おきなわし,142752,0
沖縄県,豊見城市,とみぐすくし,64612,0
沖縄県,（旧：豊見城村）,,64612,0
沖縄県,うるま市,うるまし,125303,0
沖縄県,（旧：石川市）,,23869,0
沖縄県,（旧：具志川市）,,77312,0
沖縄県,（旧：与那城町）,,11451,0
沖縄県,（旧：勝連町）,,12671,0
沖縄県,宮古島市,みやこじまし,52931,0
沖縄県,（旧：平良市）,,36845,0
沖縄県,（旧：城辺町）,,4907,0
沖縄県,（旧：下地町）,,2876,0
沖縄県,（旧：上野村）,,3721,0
沖縄県,（旧：伊良部町）,,4582,0
沖縄県,南城市,なんじょうし,44043,0
沖縄県,（旧：玉城村）,,12018,0
沖縄県,（旧：知念村）,,4666,0
沖縄県,（旧：佐敷町）,,12134,0
沖縄県,（旧：大里村）,,15225,0
沖縄県,国頭村,,4517,0
沖縄県,大宜味村,,3092,0
沖縄県,東村,,1598,0
沖縄県,今帰仁村,,8894,0
沖縄県,本部町,,12530,0
沖縄県,恩納村,,10869,0
沖縄県,宜野座村,,5833,0
沖縄県,金武町,,10806,0
沖縄県,伊江村,,4118,0
沖縄県,読谷村,,41206,0
沖縄県,嘉手納町,,13521,0
沖縄県,北谷町,,28201,0
沖縄県,北中城村,,17969,0
沖縄県,中城村,,22157,0
沖縄県,西原町,,34984,0
沖縄県,与那原町,,19695,0
沖縄県,南風原町,,40440,0
沖縄県,渡嘉敷村,,718,0
沖縄県,座間味村,,892,0
沖縄県,粟国村,,683,0
沖縄県,渡名喜村,,346,0
沖縄県,南大東村,,1285,0
沖縄県,北大東村,,590,0
沖縄県,伊平屋村,,1126,0
沖縄県,伊是名村,,1322,0
沖縄県,久米島町,,7192,0
沖縄県,（旧：仲里村）,,3797,0
沖縄県,（旧：具志川村）,,3395,0
沖縄県,八重瀬町,,30941,0
沖縄県,（旧：東風平町）,,22106,0
沖縄県,（旧：具志頭村）,,8835,0
沖縄県,多良間村,,1058,0
沖縄県,竹富町,,3942,0
沖縄県,与那国町,,1676,0
